company	industry	sector	year	url	filename	paragraph	tot_p	p_nr
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	We utilize internal and external resources in seeking advice about ethical and lawful behavior and organizational integrity. Our Code of Business Conduct and Ethics sets forth our policies and standards on conflicts of interest, corporate opportunities, confidential information, competition and fair dealing, gifts and entertainment, protection and use of company assets, company records, accuracy of financial reports and other public communication, compliance with laws, regulations and insider trading laws, public communication, environment, health and safety, and employment practices. The Code applies to all directors, officers, employees and agents, wherever they are located and whether they work for Digital Realty on full or part-time basis, and is available to all employees internationally. We require written acknowledgment from employees that they understand and comply with the Code every year during our annual attestation	105	91
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	program. For full information on our Corporate Governance, including management structure, Board of Directors, committee charters and policies, see the Investors Page on Digital Realtys website. DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 53 DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 52 Investing in ESG initiatives continues to provide positive impacts for our business, the environment and our employees. We remain focused on strong corporate governance and continue to seek new ways to support our customers to reach their sustainability goals. Joshua Mills, Executive Vice President, General Counsel Appendix: Data Snapshot TOTAL NUMBER OF DATA CENTERS 214 TOTAL NUMBER OF DATA CENTERS BY REGION NORTH AMERICA 148 EUROPE 38 LATIN AMERICA 16 ASIA 7 AUSTRALIA 5 ACQUISITIONS AND DISPOSITIONS ACQUISITIONS 5 DISPOSITIONS	105	92
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	TOTAL SOLAR AND WIND POWER UNDER CONTRACT SIGNED IN 2018 104 MW CUMULATIVE 288 MW DATA SNAPSHOT | JANUARY 1-DECEMBER 31, 2018 GREEN BUILDING CERTIFICATIONS NEW GREEN BUILDING CERTIFICATIONS (4) 1.0 MSF GREEN BUILDING RECERTIFICATIONS (1) 0.4 MSF CUMULATIVE CERTIFICATIONS (62) 7.1 MSF1 US EPA ENERGY STAR CERTIFICATIONS (24) 4.2 MSF TOTAL PERCENTAGE OF OPERATIONS ASSESSED FOR RISKS RELATED TO CORRUPTION 100% CUSTOMERS RECEIVING CUSTOMER SATISFACTION SURVEYS 100% SUBSTANTIATED COMPLAINTS CONCERNING BREACHES OF CUSTOMER PRIVACY AND LOSSES OF CUSTOMER 0 CONFIRMED INCIDENTS OF CORRUPTION 0 SIGNIFICANT FINES AND NON-MONETARY SANCTIONS FOR NON-COMPLIANCE WITH ENVIRONMENTAL LAWS OR REGULATIONS 0 TOTAL TRAINING HOURS 5,600 HOURS (4 HOURS/FTE) 1 Does not include recertifications. Data as of December 31, 2018 DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 54	105	93
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 55 GHG EMISSIONS SCOPE 1 EMISSIONS1 25,500 MTCO2E LOCATION-BASED SCOPE 2 EMISSIONS1 2,770,400 MTCO2E MARKET-BASED SCOPE 2 EMISSIONS1 2,165,500 MTCO2E SCOPE 3 EMISSIONS1 1,003,200 MTCO2E SCOPE 3 EMISSIONS BY SOURCE1 FUEL & ENERGY-RELATED ACTIVITIES 431,300 WASTE 2,600 BUSINESS TRAVEL 1,600 EMPLOYEE COMMUTING 3.000 DOWNSTREAM LEASED ASSETS 564,800 GHG EMISSIONS INTENSITY (SCOPES 1+2) LOCATION-BASED: 2.50 MTCO2E/OCCUPIED KW MARKET-BASED: 1.96 MTCO2E/OCCUPIED KW 1 Includes CH2, CH4 and N2O emissions 2 Includes energy purchased from sources external to Digital Realty and our customers; energy produced by Digital Realty and our customers (i.e., self-generated); and energy from all other sources, including direct fuel usage, purchased electricity and purchased chilled water. Excludes kW associated with operational and stabilized assets WASTE	105	94
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	TOTAL WASTE GENERATED 10,100 TONS WASTE RECYCLED 2,400 TONS WASTE COMPOSTED 27 TONS DIVERSION RATE 24% (2,500 TONS) ENERGY TOTAL ENERGY CONSUMPTION FROM RENEWABLE AND NON-RENEWABLE SOURCES 6,448,300 MWH TOTAL ENERGY CONSUMPTION WITHIN THE ORGANIZATION FROM NON-RENEWABLE SOURCES 4,544,000 MWH TOTAL ENERGY CONSUMPTION WITHIN THE ORGANIZATION FROM RENEWABLE SOURCES 1,904,300 MWH TOTAL ENERGY CONSUMPTION BY FUEL TYPE ELECTRICITY 6,180,300 MWH HEATING 0 MWH COOLING 118,500 MWH STEAM 149,500 MWH TOTAL ENERGY SOLD BY FUEL TYPE ELECTRICITY 0 MWH HEATING 0 MWH COOLING 0 MWH STEAM 0 MWH ENERGY INTENSITY 6.11 MWH/OCCUPIED KW2 ENERGY SAVINGS FROM CONSERVATION 19,100 MWH WATER TOTAL WATER CONSUMPTION 1,427,600 KGAL TOTAL WATER CONSUMPTION FROM ALL AREAS WITH WATER STRESS1 812,600 KGAL (3,100 ML) TOTAL RECLAIMED WATER 498,600 KGAL WATER INTENSITY 1.37 KGAL/OCCUPIED KW	105	95
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Using the WRI Aqueduct Tool for baseline water stress. Megaliters shown for GRI Standards requirements EMPLOYMENT NUMBER OF EMPLOYEES 1,530 NUMBER OF EMPLOYEES BY GENDER MALE FEMALE 1,152 378 NUMBER OF CORPORATE PERSONNEL BY GENDER MALE FEMALE 407 243 NUMBER OF EMPLOYEES BY REGION MALE FEMALE NORTH AMERICA 863 285 APAC 62 36 EMEA 227 57 TOTAL NUMBER OF EMPLOYEES BY EMPLOYMENT TYPE, BY GENDER MALE FEMALE FULL-TIME 1,147 376 PART-TIME 5 2 TOTAL NUMBER OF EMPLOYEES BY MANAGEMENT LEVEL, BY GENDER MALE FEMALE SVP / VP AND ABOVE 79 15 DIRECTOR / MANAGER 609 201 NON-MANAGEMENT 464 162 DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 56 EMPLOYMENT TOTAL NUMBER OF EMPLOYEES BY EMPLOYMENT TYPE, BY GENDER MALE FEMALE FULL-TIME 1,147 376 PART-TIME	105	96
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	2 TOTAL NUMBER OF EMPLOYEES BY MANAGEMENT LEVEL, BY GENDER MALE FEMALE SVP / VP AND ABOVE 79 15 DIRECTOR / MANAGER 609 201 NON-MANAGEMENT 464 162 TOTAL NUMBER OF EMPLOYEES BY AGE GROUP <30 30-50 >50 87 997 446 NUMBER OF US EMPLOYEES BY RACIAL GROUP WHITE 744 ASIAN 135 AFRICAN 128 HISPANIC 112 HAWAIIAN/PACIFIC ISLANDER 7 NATIVE AMERICAN/ ALASKAN NATIVE 1 2 OR MORE RACES 20 TOTAL EMPLOYEE TURNOVER RATE 15% TOTAL EMPLOYEE VOLUNTEER TURNOVER RATE 8% PERCENT OF EMPLOYEES COVERED BY COLLECTIVE BARGAININGAGREEMENTS 3% SECURITY PERSONNEL TRAINED IN HUMAN RIGHTS POLICIES OR PROCEDURES1 100% VERIFIED INCIDENTS OF DISCRIMINATION 0 FATALITIES AS RESULT OF WORK-RELATED INJURY 0 TOTAL RECORDABLE INJURIES AND ILLNESSES (PER 200,000 HOURS WORKED) 0.7 LOST WORKDAY CASE RATE (PER 200,000 HOURS WORKED)	105	97
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	.35 LOST TIME RATE (PER 200,000 HOURS WORKED) 3.15 DAYS AWAY, RESTRICTIONS OR TRANSFERS RATE (PER 200,000 HOURS WORKED) 0.35 1 100% for Digital Realty security employees. This metric is unknown for security personnel under third-party contract DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 60 DIGITAL REALTY ESG REPORT 2018 | APPENDIX | PAGE 61 Appendix: GRI Index GENERAL DISCLOSURES DISCLOSURE ANSWER OR LOCATION IN REPORT 102-1 Name of the organization Digital Realty Trust, Inc.	105	98
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	-2 Activities, brands, products, and services Annual Report on Form 10-for the year ending December 31, 2018 (2018 10-K) 102-3 Location of headquarters 4 Embarcadero Center, Suite 3200, San Francisco, CA 102-4 Location of operations 2018 10-102-5 Ownership and legal form 2018 10-102-6 Markets served.5 102-7 Scale of the organization 2018 10-102-8 Information on employees and other workers.47, 55-56 102-9 Supply chain.5 102-10 Significant changes to the organization and its supply chain.7 102-11 Precautionary Principle or approach.15-19 102-12 External initiatives.13 102-13 Membership of associations.13 102-14 Statement from senior decision-maker.2-3 102-15 Key impacts, risks, and opportunities 2018 10-102-16 Values, principles, standards, and norms of behavior.51 102-17 Mechanisms for advice and concerns about ethics	105	99
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	p.51 102-18 Governance structure.51 102-20 Executive-level responsibility for economic, environmental, and social topics.23 102-22 Composition of the highest governance body and its committees 2019 Proxy Statement 102-23 Chair of the highest governance body 2019 Proxy Statement 102-24 Nominating and selecting the highest governance body 2019 Proxy Statement 102-40 List of stakeholder groups.42 102-41 Collective bargaining agreements.56 102-42 Identifying and selecting stakeholders.42 102-43 Approach to stakeholder engagement.42 102-44 Key topics and concerns raised.42 102-45 Entities included in the consolidated financial statements 2018 10-102-46 Defining report content and topic Boundaries.10-11 102-47 List of material topics.11 102-48 Restatements of information/102-49 Changes in reporting/102-50 Reporting period January 1, 2018 December 31, 2018 102-51 Date of most recent report	105	100
